0.528598	0.517175	0.559502
0.489776	0.499355	0.629595
0.528906	0.553771	0.520923
0.490083	0.535951	0.591016
0.509661	0.514028	0.573873
0.4709	0.614503	0.495754
0.514589	0.496889	0.608112
0.542155	0.495093	0.56859
0.561732	0.473169	0.551447
0.475766	0.479068	0.678205
0.495344	0.457145	0.661062
0.494594	0.469602	0.643735
0.503333	0.477272	0.638683
0.52291	0.455349	0.62154
0.476073	0.515665	0.639626
0.495651	0.493741	0.622482
0.410288	0.607756	0.581742
0.45689	0.594216	0.544364
0.378877	0.551788	0.673153
0.381022	0.513098	0.71942
0.313092	0.64388	0.615269
0.315236	0.60519	0.661536
0.379185	0.588385	0.634574
0.381329	0.549695	0.680841
0.313399	0.680476	0.57669
0.315543	0.641786	0.622957
0.360001	0.666936	0.539312
0.32341	0.711707	0.442363
0.370012	0.698167	0.404984
0.295211	0.715283	0.498903
0.341813	0.701743	0.461524
0.299068	0.691234	0.528474
0.564682	0.557117	0.454014
0.509649	0.598248	0.469583
0.513248	0.535625	0.566573
0.468393	0.569125	0.578474
0.540814	0.533829	0.527051
0.495959	0.567329	0.538952
0.474426	0.517805	0.636665
0.458215	0.576756	0.582142
0.501992	0.516009	0.597143
0.485781	0.574959	0.54262
0.494519	0.583965	0.52585
0.513555	0.572221	0.527993
0.449664	0.617466	0.537751
0.469241	0.595542	0.520608
0.4687	0.605722	0.539895
0.541121	0.570425	0.488471
0.560699	0.548502	0.471328
0.496266	0.603926	0.500373
0.515843	0.582002	0.483229
0.455697	0.566145	0.595943
0.474733	0.554401	0.598086
0.49431	0.532477	0.580943
0.439486	0.625096	0.541419
0.458522	0.613352	0.543563
0.4781	0.591428	0.526419
0.502299	0.552605	0.558564
0.486089	0.611556	0.504041
0.477944	0.535531	0.592626
0.464941	0.495954	0.648674
0.483977	0.48421	0.650818
0.51185	0.519011	0.572716
0.495639	0.577962	0.518193
0.480202	0.527082	0.613039
0.499238	0.515339	0.615182
0.435347	0.560583	0.62494
0.454925	0.538659	0.607797
0.454383	0.548839	0.627084
0.526805	0.513542	0.57566
0.481949	0.547043	0.587562
0.461502	0.497103	0.644237
0.480538	0.485359	0.64638
0.44138	0.509262	0.683132
0.460958	0.487338	0.665988
0.460416	0.497518	0.685275
0.479993	0.475595	0.668132
0.42517	0.568213	0.628608
0.444206	0.556469	0.630752
0.479243	0.488052	0.650805
0.487982	0.495722	0.645753
0.50756	0.473798	0.62861
0.471772	0.554673	0.59123
0.48051	0.563679	0.57446
0.499545	0.551935	0.576603
0.435654	0.597179	0.586361
0.45469	0.585435	0.588505
0.527112	0.550139	0.537081
0.546689	0.528215	0.519938
0.482256	0.583639	0.548983
0.501834	0.561716	0.531839
0.441687	0.545858	0.644552
0.461265	0.523935	0.627409
0.460723	0.534115	0.646696
0.480301	0.512191	0.629553
0.425477	0.604809	0.590029
0.444513	0.593065	0.592172
0.46409	0.571142	0.575029
0.488289	0.532318	0.607174
0.507867	0.510395	0.590031
0.472079	0.591269	0.55265
0.491656	0.569346	0.535507
0.366965	0.666323	0.524769
0.386	0.654579	0.526912
0.356787	0.673953	0.528437
0.375823	0.662209	0.53058
0.377967	0.623519	0.576847
0.385458	0.561113	0.654254
0.338458	0.633303	0.619888
0.340602	0.594613	0.666155
0.357494	0.621559	0.622032
0.359638	0.582869	0.668299
0.38506	0.619763	0.58251
0.387204	0.581073	0.628777
0.344491	0.581982	0.678079
0.346635	0.543292	0.724347
0.363527	0.570238	0.680223
0.365671	0.531548	0.72649
0.328281	0.640933	0.623556
0.330425	0.602243	0.669823
0.347317	0.629189	0.625699
0.349461	0.590499	0.671967
0.384498	0.522082	0.69202
0.391093	0.568442	0.640701
0.393237	0.529752	0.686968
0.368288	0.581033	0.637497
0.374883	0.627393	0.586177
0.377027	0.588703	0.632445
0.385765	0.597709	0.615675
0.402657	0.624655	0.571551
0.338765	0.669899	0.581309
0.340909	0.631209	0.627576
0.357801	0.658155	0.583452
0.359945	0.619466	0.62972
0.385367	0.656359	0.54393
0.387511	0.617669	0.590198
0.344798	0.618579	0.6395
0.346942	0.579889	0.685768
0.363834	0.606835	0.641644
0.365978	0.568145	0.687911
0.328588	0.677529	0.584977
0.330732	0.63884	0.631244
0.347624	0.665786	0.58712
0.349768	0.627096	0.633388
0.393544	0.566349	0.648389
0.37519	0.663989	0.547598
0.377334	0.6253	0.593866
0.440334	0.648158	0.465775
0.348776	0.70113	0.446981
0.338598	0.70876	0.450649
0.3852	0.69522	0.413271
0.320577	0.704706	0.503521
0.310399	0.712336	0.507189
0.329435	0.700592	0.509333
0.357001	0.698796	0.469811
0.314257	0.688287	0.53676
0.452278	0.448153	0.688568
0.467539	0.479281	0.652933
0.428717	0.461461	0.723026
0.448294	0.439537	0.705883
0.447544	0.451994	0.688556
0.429024	0.498057	0.684447
0.401979	0.502446	0.699623
0.446063	0.443372	0.699218
0.45525	0.534997	0.603385
0.417891	0.478347	0.693495
0.436927	0.466603	0.695639
0.433153	0.509475	0.65786
0.452189	0.497731	0.660004
0.388298	0.542975	0.669761
0.407334	0.531231	0.671905
0.414452	0.479495	0.689058
0.433488	0.467751	0.691202
0.394331	0.491654	0.727953
0.413908	0.469731	0.710809
0.413367	0.479911	0.730096
0.432944	0.457987	0.712953
0.37812	0.550605	0.673429
0.397156	0.538861	0.675573
0.432194	0.470444	0.695626
0.440933	0.478114	0.690574
0.388605	0.579572	0.631182
0.407641	0.567828	0.633326
0.394638	0.528251	0.689374
0.413674	0.516507	0.691517
0.378427	0.587202	0.63485
0.397463	0.575458	0.636994
0.44124	0.514711	0.651995
0.359415	0.622651	0.600091
0.361559	0.583961	0.646358
0.380595	0.572217	0.648502
0.365448	0.57133	0.658283
0.367592	0.53264	0.70455
0.384484	0.559586	0.660426
0.386628	0.520896	0.706693
0.349238	0.630281	0.603759
0.351382	0.591591	0.650026
0.368274	0.618537	0.605903
0.370418	0.579847	0.65217
0.414194	0.5191	0.667171
0.359722	0.659247	0.561512
0.361866	0.620557	0.607779
0.380902	0.608814	0.609923
0.406324	0.645707	0.524134
0.365755	0.607926	0.619703
0.367899	0.569237	0.665971
0.384791	0.596183	0.621847
0.386935	0.557493	0.668114
0.349545	0.666877	0.56518
0.351689	0.628187	0.611447
0.368581	0.655134	0.567323
0.370725	0.616444	0.613591
0.396147	0.653337	0.527801
0.398291	0.614648	0.574069
0.430712	0.461822	0.706288
0.359555	0.698108	0.430852
0.406157	0.684568	0.393474
0.331356	0.701684	0.487392
0.534197	0.604336	0.416086
0.547788	0.38669	0.646698
0.57268	0.44274	0.587887
