0.565526	0.562916	0.722213
0.623502	0.497648	0.718163
0.725675	0.560019	0.680491
0.760765	0.609623	0.579332
0.798556	0.559829	0.594276
0.749821	0.523705	0.622039
0.550736	0.41021	0.765226
0.615349	0.611382	0.677946
0.632637	0.712391	0.52486
0.640853	0.697965	0.455888
0.497479	0.638724	0.681867
0.476561	0.620709	0.702589
0.606321	0.38342	0.718743
0.592117	0.428025	0.724763
0.594699	0.730418	0.499124
0.633232	0.739079	0.41954
0.594307	0.754427	0.511078
0.559705	0.732331	0.616136
0.638301	0.692632	0.468045
0.471411	0.606099	0.707601
0.467785	0.671779	0.697187
0.495071	0.6826	0.694951
0.660022	0.615651	0.633711
0.626395	0.646258	0.628505
0.655039	0.641108	0.644206
0.672557	0.644124	0.599515
0.608561	0.659425	0.621812
0.629044	0.643867	0.605223
0.601117	0.676799	0.591855
0.636295	0.685468	0.5566
0.663242	0.589789	0.644302
0.673043	0.578042	0.716059
0.708133	0.627646	0.6149
0.745924	0.577852	0.629844
0.640128	0.641892	0.605562
0.558717	0.587448	0.746656
0.504464	0.648219	0.668776
0.482774	0.689917	0.659756
0.521744	0.679986	0.634962
0.576004	0.688457	0.593569
0.586243	0.672924	0.645706
0.462314	0.593988	0.725355
0.454857	0.621584	0.734717
0.478929	0.411421	0.784673
0.497371	0.383322	0.771342
0.550337	0.552637	0.751337
0.497487	0.437253	0.752591
0.431898	0.477761	0.803661
0.587779	0.666556	0.605248
0.519611	0.635961	0.677264
0.624823	0.463442	0.718216
0.515453	0.740799	0.608295
0.43184	0.769381	0.625864
0.56899	0.75069	0.528605
0.485378	0.779272	0.546174
0.457921	0.762644	0.605243
0.596409	0.665929	0.616632
0.520883	0.7435	0.587337
0.6089	0.716659	0.522388
0.583391	0.633947	0.659654
0.576402	0.622838	0.680648
0.515382	0.649378	0.661127
0.550488	0.64489	0.662689
0.740824	0.667055	0.551359
0.711915	0.67982	0.570216
0.653486	0.648883	0.582876
0.624578	0.661647	0.601733
0.606118	0.658804	0.622238
0.623505	0.712039	0.588023
0.584269	0.652611	0.65173
0.57689	0.716876	0.553466
