0.498144	0.693687	0.472975
0.527995	0.55939	0.686648
0.636347	0.5649	0.623101
0.614656	0.593706	0.584214
0.621133	0.558398	0.639386
0.599442	0.587204	0.600499
0.58674	0.617889	0.615435
0.565049	0.646695	0.576548
0.571526	0.611388	0.63172
0.640473	0.594097	0.568731
0.618782	0.622902	0.529844
0.625259	0.587595	0.585016
0.603568	0.6164	0.546129
0.491106	0.706861	0.493037
0.590867	0.647086	0.561065
0.569175	0.675891	0.522178
0.575652	0.640584	0.57735
0.621421	0.572752	0.604331
0.59973	0.601558	0.565445
0.606207	0.566251	0.620616
0.625547	0.601949	0.549961
0.603856	0.630754	0.511074
0.610333	0.595447	0.566246
0.47618	0.714713	0.474267
0.575941	0.654938	0.542295
0.554249	0.683743	0.503408
0.575118	0.565457	0.650212
0.559904	0.558955	0.666497
0.432227	0.661632	0.650295
0.570997	0.616533	0.661331
0.555782	0.610032	0.677616
0.434505	0.704932	0.618504
0.41929	0.698431	0.634789
0.55806	0.653332	0.645825
0.542846	0.64683	0.66211
0.644903	0.493241	0.62951
0.629688	0.48674	0.645795
0.640781	0.544318	0.64063
0.61909	0.573123	0.601743
0.625567	0.537816	0.656915
0.603876	0.566621	0.618028
0.591174	0.597307	0.632963
0.57596	0.590805	0.649248
0.495226	0.657661	0.635897
0.480012	0.651159	0.652182
0.575123	0.64573	0.606961
0.559909	0.639228	0.623246
0.484118	0.713498	0.562314
0.497124	0.691885	0.514959
0.468903	0.706996	0.578598
0.482289	0.69446	0.620391
0.467075	0.687958	0.636676
0.562187	0.682528	0.591454
0.575193	0.660915	0.544099
0.546972	0.676027	0.607739
0.518626	0.672071	0.616257
0.503412	0.665569	0.632542
0.649029	0.522438	0.57514
0.644908	0.573514	0.586259
0.623216	0.60232	0.547372
0.629693	0.567012	0.602544
0.608002	0.595818	0.563657
0.648345	0.531203	0.506307
0.595301	0.626503	0.578593
0.580086	0.620001	0.594878
0.419579	0.712784	0.599734
0.404364	0.706283	0.616019
0.543134	0.661184	0.627055
0.52792	0.654682	0.64334
0.469192	0.72135	0.543544
0.453977	0.714848	0.559829
0.467363	0.702312	0.601621
0.452149	0.69581	0.617906
0.547261	0.690381	0.572684
0.532046	0.683879	0.588969
0.5037	0.679923	0.597487
0.488486	0.673421	0.613772
0.660932	0.509476	0.590507
0.645718	0.502974	0.606792
0.595581	0.561109	0.628736
0.580367	0.554607	0.645021
0.669488	0.437817	0.596915
0.654273	0.431315	0.6132
0.665366	0.488893	0.608035
0.650152	0.482392	0.62432
0.668803	0.446582	0.528083
