0.659999	0.788618	0.679061
0.691128	0.775973	0.593162
0.586251	0.706693	0.738304
0.644047	0.729679	0.728662
0.633023	0.739873	0.705097
0.69919	0.699662	0.700844
0.770869	0.689661	0.723988
0.694361	0.757937	0.67127
0.731032	0.666722	0.746466
0.680172	0.722557	0.729074
0.618346	0.815639	0.654582
0.633575	0.827704	0.653161
0.709331	0.761743	0.617617
0.617441	0.776307	0.719883
0.734209	0.737175	0.678084
0.748848	0.740987	0.6072
0.678918	0.702122	0.78389
0.640028	0.759679	0.692373
0.681476	0.701322	0.680206
0.629363	0.736722	0.717631
0.689188	0.796041	0.63684
0.729263	0.738971	0.66132
