0.702049	0.56156	0.320299
0.623693	0.673659	0.398526
0.627076	0.651953	0.363482
0.562146	0.703466	0.383334
0.601241	0.687211	0.41714
0.539213	0.697766	0.397711
0.652771	0.63483	0.276253
0.691867	0.618575	0.310059
0.652631	0.640869	0.277855
0.558107	0.619504	0.467775
0.404064	0.6328	0.596932
0.363523	0.579863	0.631781
0.493711	0.742981	0.357522
0.740982	0.486547	0.370447
0.539821	0.704678	0.388376
0.546608	0.732868	0.344858
0.538075	0.775218	0.270891
0.585704	0.716613	0.378664
0.510684	0.732673	0.389619
0.525802	0.712433	0.379883
0.565671	0.624465	0.447206
0.510998	0.724323	0.426215
0.511848	0.611879	0.556363
0.478862	0.760209	0.368148
0.414332	0.781144	0.394969
0.738557	0.515747	0.32887
0.571766	0.699744	0.392544
0.519475	0.651639	0.478362
0.538592	0.677819	0.430455
0.561912	0.628151	0.449209
0.507902	0.73124	0.458406
0.443515	0.648887	0.553681
0.531222	0.681572	0.477161
0.58588	0.696724	0.364647
0.570935	0.740985	0.302448
0.414042	0.613714	0.58916
0.501205	0.679333	0.48029
0.537373	0.630095	0.473905
0.590895	0.635847	0.429292
0.733974	0.444263	0.446909
0.748534	0.433027	0.391094
0.789212	0.380799	0.387221
0.248892	0.584082	0.69328
0.23337	0.746298	0.518119
0.52417	0.690181	0.434258
0.770027	0.404777	0.3053
0.395207	0.668348	0.567764
0.298058	0.670762	0.615588
0.459199	0.661819	0.517845
0.421849	0.701647	0.509077
0.641335	0.660413	0.301312
0.656345	0.6291	0.357059
0.627298	0.656362	0.314356
0.681322	0.580178	0.329573
0.69016	0.446186	0.506181
0.665722	0.609387	0.35537
0.722736	0.496688	0.359888
0.5529	0.629132	0.454312
0.668911	0.565184	0.429296
0.618804	0.608485	0.416196
0.567589	0.637599	0.435397
0.66147	0.60029	0.387124
0.55499	0.641964	0.432055
0.534912	0.547908	0.581824
0.685882	0.487481	0.474458
0.675991	0.486346	0.477337
0.69749	0.461374	0.48796
0.598079	0.595199	0.481591
0.575374	0.620464	0.436076
0.537822	0.665402	0.445354
0.529555	0.638481	0.503321
0.649919	0.582428	0.445958
0.556208	0.622204	0.481543
0.738741	0.332883	0.528594
0.69808	0.418757	0.531814
0.534189	0.63148	0.496538
0.560843	0.615203	0.47476
0.573309	0.691401	0.408813
0.525913	0.637583	0.527645
0.552567	0.621306	0.505867
0.767932	0.38454	0.366597
0.568834	0.62064	0.431894
0.588893	0.638508	0.419297
0.445225	0.660586	0.552792
0.580852	0.602364	0.496677
0.535734	0.673975	0.434791
0.491763	0.642742	0.56183
0.518417	0.626464	0.540052
0.588786	0.621012	0.431527
0.605159	0.620258	0.462926
0.53216	0.57242	0.57003
0.631812	0.603981	0.441148
0.681347	0.356366	0.584387
0.701607	0.560396	0.389165
0.554537	0.629486	0.453684
0.701902	0.489737	0.428482
0.731259	0.524883	0.30419
0.72414	0.434775	0.484215
0.496157	0.583047	0.580354
0.75813	0.376783	0.424826
0.428611	0.487831	0.682152
0.431806	0.499857	0.673729
0.402948	0.556665	0.63955
0.447663	0.523075	0.669324
0.497947	0.543091	0.631663
0.504004	0.550165	0.618489
0.485176	0.560765	0.629311
0.541504	0.506106	0.627857
0.553649	0.577156	0.567111
0.441098	0.79834	0.327927
0.432944	0.810781	0.323627
0.410586	0.785737	0.358862
0.480983	0.567725	0.613419
0.451899	0.483413	0.687828
0.48455	0.532307	0.656325
0.514269	0.763999	0.30121
0.493517	0.776885	0.286802
0.526622	0.754284	0.326153
0.480879	0.765521	0.354193
0.44343	0.580469	0.599358
0.50892	0.666108	0.481729
0.700834	0.488601	0.430363
0.537475	0.513508	0.607505
0.534935	0.53358	0.630797
0.478794	0.575498	0.592825
0.512311	0.536838	0.613567
0.511289	0.573172	0.602417
0.592566	0.509946	0.597944
0.445801	0.728449	0.489922
0.532757	0.667718	0.456426
0.45766	0.556553	0.64956
0.532961	0.573461	0.568903
0.559618	0.497521	0.637311
0.550748	0.630542	0.473191
0.539897	0.582393	0.53679
0.566789	0.569144	0.554792
0.535165	0.504904	0.652494
0.427057	0.474626	0.690861
0.499568	0.771332	0.320994
0.519251	0.651992	0.506062
0.531053	0.607282	0.569885
0.546858	0.504764	0.610947
0.418277	0.579697	0.638088
0.518353	0.548569	0.598674
0.422071	0.510775	0.710297
0.495279	0.457619	0.693719
0.467729	0.532414	0.635318
0.420476	0.667965	0.538954
0.704574	0.600583	0.248466
0.580225	0.563594	0.520838
0.605939	0.517712	0.561801
0.551834	0.637904	0.460374
0.576385	0.603061	0.467437
0.568964	0.609984	0.482073
0.531749	0.613836	0.506687
0.740895	0.486689	0.336923
0.482223	0.36195	0.742254
0.426728	0.596462	0.629698
0.474906	0.49677	0.664149
0.292329	0.68682	0.589814
0.420287	0.644871	0.567399
0.286994	0.612941	0.656281
0.452218	0.722206	0.468344
0.481155	0.607752	0.568427
0.489739	0.589789	0.587692
0.396762	0.578169	0.653997
0.327739	0.729627	0.513613
0.531278	0.694469	0.412533
0.534239	0.588678	0.554667
0.723848	0.543845	0.253333
0.612813	0.514058	0.589697
0.595795	0.502075	0.597234
0.629943	0.486138	0.611395
0.612925	0.474156	0.618932
0.584216	0.453136	0.629995
0.56951	0.469305	0.63188
0.639099	0.429694	0.593811
0.624376	0.416787	0.613777
0.57761	0.435047	0.645374
0.621599	0.399603	0.657865
0.467568	0.64778	0.546463
0.426305	0.601168	0.625504
0.474482	0.501477	0.659955
0.341495	0.7735	0.512122
0.419863	0.649577	0.563205
0.33616	0.699621	0.578589
0.319	0.552205	0.677852
0.383719	0.696061	0.587025
0.49036	0.554823	0.616983
0.461747	0.641224	0.585538
0.548456	0.638604	0.459547
0.622744	0.56266	0.518576
0.630428	0.552442	0.485644
0.387002	0.451403	0.736422
0.282904	0.562926	0.656419
0.317204	0.481484	0.713754
0.538089	0.709634	0.396922
0.547031	0.583401	0.533066
0.520147	0.728989	0.414894
0.497889	0.741327	0.42096
0.468055	0.732721	0.435538
0.532488	0.691876	0.414428
0.428433	0.409099	0.722746
0.583278	0.593573	0.484172
0.573245	0.603387	0.523583
0.659967	0.47357	0.497425
0.623891	0.540092	0.536792
0.335143	0.551925	0.670953
0.559795	0.616077	0.474272
0.463732	0.68318	0.498997
0.536431	0.635994	0.466956
0.603615	0.567595	0.501214
0.560325	0.669769	0.431739
0.577872	0.589506	0.529005
0.663652	0.469586	0.526554
0.473104	0.71809	0.476157
0.426718	0.676885	0.529162
0.475849	0.71612	0.480614
0.43799	0.667529	0.530194
0.458689	0.608764	0.596349
0.395137	0.425373	0.735503
0.409202	0.684554	0.518501
0.429534	0.541565	0.655456
0.623116	0.554705	0.48657
0.640246	0.526786	0.508269
0.594525	0.551499	0.546573
0.508224	0.670548	0.510846
0.632701	0.620168	0.415093
0.525355	0.642629	0.532544
0.494493	0.6755	0.513486
0.511624	0.647581	0.535184
0.756151	0.398136	0.43754
0.5106	0.317145	0.712512
0.610844	0.276917	0.66912
0.54649	0.279542	0.707485
0.389188	0.702941	0.540847
0.478325	0.623576	0.572464
0.535661	0.636368	0.46462
0.453989	0.687752	0.515469
0.440258	0.692704	0.518109
0.520146	0.617781	0.533085
0.454463	0.699496	0.500006
0.440732	0.704449	0.502646
0.355667	0.738395	0.501466
0.332593	0.647445	0.596511
0.379583	0.721035	0.537022
0.356509	0.630085	0.632066
0.429803	0.69918	0.511963
0.406729	0.60823	0.607008
0.566324	0.612757	0.469284
0.450467	0.663044	0.551767
0.467597	0.635124	0.573465
0.63593	0.538678	0.555199
0.564606	0.569371	0.581775
0.65306	0.510758	0.576897
0.581737	0.541451	0.603473
0.636167	0.407567	0.609106
0.622417	0.591252	0.449116
0.506599	0.591773	0.576538
0.517871	0.582418	0.577569
0.488804	0.352576	0.714476
0.647493	0.441408	0.579279
0.643198	0.389134	0.643947
0.645226	0.393442	0.604753
0.386694	0.725104	0.515418
0.500833	0.631431	0.545425
0.625295	0.540902	0.503782
0.390589	0.638617	0.588756
0.489508	0.686654	0.466653
0.645861	0.587281	0.484078
0.603647	0.59298	0.496661
0.653545	0.577063	0.451146
0.679494	0.453148	0.513246
0.756646	0.425817	0.437339
0.742558	0.464295	0.374365
0.697035	0.579874	0.33678
0.672447	0.594279	0.325929
0.635694	0.617953	0.358977
0.524682	0.716963	0.358657
0.594168	0.69852	0.349568
0.704725	0.54957	0.310633
0.558641	0.629046	0.440566
0.509832	0.73419	0.369283
0.557244	0.628349	0.469884
0.539686	0.663478	0.448065
0.601906	0.714967	0.303584
0.732946	0.39412	0.483458
0.736164	0.398809	0.473968
0.724529	0.46941	0.477413
0.677874	0.422069	0.536339
0.735756	0.451799	0.415029
0.750782	0.415019	0.455406
0.501285	0.415614	0.698497
0.531777	0.340506	0.685751
0.699144	0.482375	0.462924
0.624877	0.63156	0.376384
0.605747	0.629671	0.409742
0.508396	0.690553	0.4311
0.695292	0.405144	0.534356
0.589231	0.552664	0.528793
0.497571	0.320481	0.712301
0.674956	0.50518	0.467211
0.675648	0.465511	0.497117
0.739565	0.44129	0.406984
0.79418	0.305325	0.502886
0.753519	0.391199	0.506106
0.698709	0.419681	0.525245
0.713264	0.430512	0.518911
0.804435	0.351756	0.41603
0.72914	0.511036	0.35918
0.791262	0.319289	0.483822
0.732356	0.4306	0.46627
0.695791	0.433645	0.506181
0.692101	0.469913	0.479075
0.531882	0.642041	0.479883
0.605933	0.679582	0.339273
0.558536	0.625764	0.458105
0.790404	0.356977	0.398734
0.754766	0.401321	0.463129
0.78105	0.354909	0.408764
0.738988	0.438274	0.440943
0.595685	0.254592	0.680548
0.599835	0.362906	0.660466
0.55958	0.402219	0.673271
0.5168	0.565493	0.583083
0.799397	0.318682	0.45286
0.765761	0.419439	0.418176
0.760621	0.292195	0.508924
0.665705	0.472792	0.488384
0.611128	0.624716	0.415164
0.637782	0.608439	0.393386
0.601769	0.357395	0.667136
0.752551	0.270371	0.518174
0.702647	0.328019	0.593726
0.536349	0.41281	0.68425
0.717667	0.480233	0.46411
0.696593	0.57871	0.405647
0.734768	0.46659	0.43787
0.69825	0.531367	0.455547
0.708095	0.546894	0.376692
0.711799	0.597487	0.296649
0.570714	0.416194	0.655159
0.664087	0.373034	0.618149
0.68435	0.407167	0.578744
0.719125	0.453089	0.500696
0.634775	0.458978	0.584616
0.744866	0.351051	0.526758
0.728854	0.393672	0.573678
0.726895	0.410869	0.474247
0.738671	0.449388	0.417285
0.474934	0.41645	0.715558
0.478129	0.428476	0.707135
0.487417	0.378368	0.711022
0.408654	0.538053	0.670172
0.423876	0.455998	0.697848
0.5315	0.489383	0.662717
0.51185	0.739502	0.355328
0.452746	0.665486	0.530647
0.545451	0.623541	0.492446
0.696508	0.43424	0.501871
0.584485	0.516414	0.562632
0.431645	0.595403	0.602687
0.731207	0.495405	0.359249
0.407182	0.547854	0.665269
0.503983	0.485171	0.682965
0.613113	0.497763	0.588198
0.378687	0.62516	0.615648
0.539517	0.589189	0.540789
0.532605	0.657279	0.461198
0.564189	0.60441	0.492768
0.662439	0.584209	0.396693
0.666143	0.634802	0.31665
0.616597	0.407367	0.617413
0.610698	0.426076	0.624052
0.597803	0.443336	0.64321
0.610898	0.56545	0.490218
0.690689	0.48239	0.462069
0.702465	0.520909	0.405107
0.382861	0.524878	0.674746
0.486467	0.514773	0.641317
0.677782	0.416256	0.562529
0.694913	0.388337	0.584228
0.677895	0.376354	0.591765
0.698331	0.346123	0.599533
0.406225	0.677082	0.524024
0.335208	0.561905	0.664107
0.395943	0.522089	0.671362
0.687713	0.464859	0.491409
0.436608	0.337169	0.78477
0.375505	0.401555	0.770419
0.41161	0.37764	0.765177
0.389508	0.791643	0.420824
0.386683	0.799888	0.38776
0.569998	0.679768	0.421948
0.473783	0.446336	0.720922
0.464424	0.75837	0.437513
0.426063	0.757149	0.455517
0.469973	0.780499	0.399148
0.44014	0.771893	0.413725
0.488774	0.383352	0.70283
0.482315	0.743386	0.398681
0.577424	0.566335	0.531514
0.598089	0.404011	0.630162
0.576891	0.556221	0.562611
0.528388	0.36655	0.703678
0.669691	0.472052	0.502077
0.668483	0.485227	0.477846
0.670331	0.411642	0.599503
0.381588	0.544335	0.66687
0.348988	0.459082	0.712913
0.451778	0.407674	0.751868
0.50936	0.369632	0.691716
0.305329	0.714053	0.539743
0.589003	0.560232	0.527546
0.545713	0.662405	0.458071
0.56326	0.582143	0.555337
0.539815	0.481264	0.662065
0.417381	0.747471	0.498775
0.370996	0.706265	0.551781
0.356963	0.591788	0.632444
0.447933	0.755292	0.458802
0.410075	0.706701	0.508381
0.52932	0.346239	0.693893
0.52337	0.559103	0.593288
0.450726	0.749942	0.438746
0.481278	0.757764	0.398773
0.507482	0.331143	0.709393
0.460242	0.363104	0.761728
0.486945	0.432906	0.699807
0.471803	0.373577	0.7384
0.642389	0.512628	0.486953
0.65952	0.484708	0.508651
0.648306	0.442373	0.578192
0.675307	0.4549	0.533415
0.68445	0.44309	0.524008
0.675316	0.49386	0.475671
0.517593	0.652039	0.487422
0.778622	0.370573	0.469677
0.756631	0.433282	0.356019
0.756766	0.433207	0.388328
0.541635	0.319388	0.68173
0.440546	0.590285	0.59757
0.479073	0.366632	0.726146
0.490634	0.377105	0.702818
0.721979	0.505394	0.38029
0.751521	0.476469	0.3207
0.727684	0.531603	0.304884
0.624792	0.292135	0.648497
0.562573	0.313656	0.689894
0.589113	0.334569	0.677504
0.655203	0.496601	0.555581
0.583879	0.527293	0.582157
0.672334	0.468681	0.577279
0.60101	0.499374	0.603856
0.58936	0.397665	0.670851
0.637401	0.395327	0.608937
0.681489	0.412237	0.559696
0.542206	0.426086	0.646659
0.674233	0.391378	0.613166
0.59143	0.558661	0.519232
0.665134	0.545203	0.48446
0.622921	0.550903	0.497043
0.672818	0.534985	0.451528
